Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
1.741287800000000;Select-DR-Scan;;;;
1.741289100000000;Select-IR-Scan;;;;
1.741290400000000;Test-Logic-Reset;;;;
1.741295700000000;Run-Test/Idle;;;;
1.741297000000000;Select-DR-Scan;;;;
1.741298850000000;Capture-DR;;;;
1.741299000000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.742301650000000;Exit1-DR;;;;
1.742302900000000;Update-DR;;;;
1.742304250000000;Select-DR-Scan;;;;
1.742305600000000;Select-IR-Scan;;;;
1.742307400000000;Capture-IR;;;;
1.742307600000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.742783500000000;Exit1-IR;;;;
1.742784800000000;Update-IR;;;;
1.742786150000000;Select-DR-Scan;;;;
1.742787450000000;Select-IR-Scan;;;;
1.742789300000000;Capture-IR;;;;
1.742789450000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.743205150000000;Exit1-IR;;;;
1.743206400000000;Update-IR;;;;
1.743207750000000;Select-DR-Scan;;;;
1.743209600000000;Capture-DR;;;;
1.743209750000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.743727300000000;Exit1-DR;;;;
1.743728550000000;Update-DR;;;;
1.743729850000000;Select-DR-Scan;;;;
1.743731200000000;Select-IR-Scan;;;;
1.743733050000000;Capture-IR;;;;
1.743733200000000;Shift-IR;0x3FF;0x155;10;10
1.743739250000000;Exit1-IR;;;;
1.743740600000000;Update-IR;;;;
1.743741900000000;Select-DR-Scan;;;;
1.743743750000000;Capture-DR;;;;
1.743743900000000;Shift-DR;0x00;0x00;7;7
1.743745950000000;Exit1-DR;;;;
1.743747300000000;Update-DR;;;;
1.745136150000000;Select-DR-Scan;;;;
1.745137400000000;Select-IR-Scan;;;;
1.745139250000000;Capture-IR;;;;
1.745139400000000;Shift-IR;0x3FFFE;0x3F955;18;18
1.745147100000000;Exit1-IR;;;;
1.745148450000000;Update-IR;;;;
1.754018300000000;Select-DR-Scan;;;;
1.754019150000000;Select-IR-Scan;;;;
1.754020500000000;Capture-IR;;;;
1.754020650000000;Shift-IR;0x00E;0x155;10;10
1.754025000000000;Exit1-IR;;;;
1.754025800000000;Update-IR;;;;
1.754026650000000;Select-DR-Scan;;;;
1.754028000000000;Capture-DR;;;;
1.754028150000000;Shift-DR;[0x0000000000000000], [0x0000000000000040], [0x00];[0x0000000000000080], [0x0000000000008000], [0x00];135;135
1.754056650000000;Exit1-DR;;;;
1.754057500000000;Update-DR;;;;
1.754058300000000;Select-DR-Scan;;;;
1.754059150000000;Select-IR-Scan;;;;
