Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
4.826798600000000;Select-DR-Scan;;;;
4.826799850000000;Select-IR-Scan;;;;
4.826801200000000;Test-Logic-Reset;;;;
4.826806500000000;Run-Test/Idle;;;;
4.826807850000000;Select-DR-Scan;;;;
4.826809650000000;Capture-DR;;;;
4.826809850000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
4.828690800000000;Exit1-DR;;;;
4.828692100000000;Update-DR;;;;
4.828693350000000;Select-DR-Scan;;;;
4.828694700000000;Select-IR-Scan;;;;
4.828696550000000;Capture-IR;;;;
4.828696700000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
4.829061750000000;Exit1-IR;;;;
4.829063050000000;Update-IR;;;;
4.829064350000000;Select-DR-Scan;;;;
4.829065700000000;Select-IR-Scan;;;;
4.829067500000000;Capture-IR;;;;
4.829067650000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
4.829314650000000;Exit1-IR;;;;
4.829315900000000;Update-IR;;;;
4.829317250000000;Select-DR-Scan;;;;
4.829319100000000;Capture-DR;;;;
4.829319250000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
4.829679350000000;Exit1-DR;;;;
4.829680600000000;Update-DR;;;;
4.829681950000000;Select-DR-Scan;;;;
4.829683300000000;Select-IR-Scan;;;;
4.829685100000000;Capture-IR;;;;
4.829685300000000;Shift-IR;0x3FF;0x155;10;10
4.829691350000000;Exit1-IR;;;;
4.829692650000000;Update-IR;;;;
4.829694000000000;Select-DR-Scan;;;;
4.829695850000000;Capture-DR;;;;
4.829696000000000;Shift-DR;0x00;0x00;7;7
4.829698100000000;Exit1-DR;;;;
