Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
0.737533600000000;Select-DR-Scan;;;;
0.737534850000000;Select-IR-Scan;;;;
0.737536150000000;Test-Logic-Reset;;;;
0.737541500000000;Run-Test/Idle;;;;
0.737542850000000;Select-DR-Scan;;;;
0.737544600000000;Capture-DR;;;;
0.737544800000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
0.737771400000000;Exit1-DR;;;;
0.737772650000000;Update-DR;;;;
0.737774000000000;Select-DR-Scan;;;;
0.737775350000000;Select-IR-Scan;;;;
0.737777150000000;Capture-IR;;;;
0.737777350000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
0.738013000000000;Exit1-IR;;;;
0.738014250000000;Update-IR;;;;
0.738015600000000;Select-DR-Scan;;;;
0.738016900000000;Select-IR-Scan;;;;
0.738018700000000;Capture-IR;;;;
0.738018850000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
0.739183850000000;Exit1-IR;;;;
0.739185100000000;Update-IR;;;;
0.739186500000000;Select-DR-Scan;;;;
0.739188300000000;Capture-DR;;;;
0.739188500000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
0.739471100000000;Exit1-DR;;;;
0.739472350000000;Update-DR;;;;
0.739473700000000;Select-DR-Scan;;;;
0.739475050000000;Select-IR-Scan;;;;
0.739476850000000;Capture-IR;;;;
0.739477050000000;Shift-IR;0x3FF;0x155;10;10
0.739483050000000;Exit1-IR;;;;
0.739484400000000;Update-IR;;;;
0.739485750000000;Select-DR-Scan;;;;
0.739487550000000;Capture-DR;;;;
0.739487750000000;Shift-DR;0x00;0x00;7;7
0.739489800000000;Exit1-DR;;;;
0.739491100000000;Update-DR;;;;
0.739845900000000;Select-DR-Scan;;;;
0.739847150000000;Select-IR-Scan;;;;
0.739849000000000;Capture-IR;;;;
0.739849150000000;Shift-IR;0x3FFFE;0x3F955;18;18
0.739856900000000;Exit1-IR;;;;
0.739858200000000;Update-IR;;;;
0.740366800000000;Select-DR-Scan;;;;
0.740367650000000;Select-IR-Scan;;;;
0.740368950000000;Capture-IR;;;;
0.740369100000000;Shift-IR;0x00E;0x155;10;10
0.740373450000000;Exit1-IR;;;;
0.740374300000000;Update-IR;;;;
0.740375100000000;Select-DR-Scan;;;;
0.740376500000000;Capture-DR;;;;
0.740376650000000;Shift-DR;[0x0000000000000000], [0x0000000000000040], [0x00];[0x0000000000000020], [0x0000000000002000], [0x00];135;135
0.740405200000000;Exit1-DR;;;;
0.740406050000000;Update-DR;;;;
0.740406850000000;Select-DR-Scan;;;;
0.740407700000000;Select-IR-Scan;;;;
0.740409050000000;Capture-IR;;;;
0.740409200000000;Shift-IR;0x00C;0x155;10;10
0.740413550000000;Exit1-IR;;;;
0.740414350000000;Update-IR;;;;
0.740415200000000;Select-DR-Scan;;;;
0.740416550000000;Capture-DR;;;;
0.740416700000000;Shift-DR;0x00;0x05;7;7
0.740438100000000;Exit1-DR;;;;
0.740438950000000;Update-DR;;;;
0.740439800000000;Select-DR-Scan;;;;
0.740441050000000;Capture-DR;;;;
0.740441250000000;Shift-DR;0x00;0x00;7;7
0.740443050000000;Exit1-DR;;;;
0.740443850000000;Update-DR;;;;
0.740444700000000;Select-DR-Scan;;;;
0.740446050000000;Capture-DR;;;;
0.740446200000000;Shift-DR;0x00;0x0E;7;7
0.740448050000000;Exit1-DR;;;;
0.740448850000000;Update-DR;;;;
0.740449700000000;Select-DR-Scan;;;;
0.740451050000000;Capture-DR;;;;
0.740451200000000;Shift-DR;0x00;0x06;7;7
0.740453100000000;Exit1-DR;;;;
0.740453950000000;Update-DR;;;;
0.740454750000000;Select-DR-Scan;;;;
0.740456050000000;Capture-DR;;;;
0.740456250000000;Shift-DR;0x00;0x00;7;7
0.740458050000000;Exit1-DR;;;;
0.740458900000000;Update-DR;;;;
0.740459750000000;Select-DR-Scan;;;;
0.740461050000000;Capture-DR;;;;
0.740461250000000;Shift-DR;0x00;0x01;7;7
0.740463150000000;Exit1-DR;;;;
0.740463950000000;Update-DR;;;;
0.740464800000000;Select-DR-Scan;;;;
0.740466100000000;Capture-DR;;;;
0.740466300000000;Shift-DR;0x00;0x08;7;7
0.740468100000000;Exit1-DR;;;;
0.740468950000000;Update-DR;;;;
0.740469800000000;Select-DR-Scan;;;;
0.740471100000000;Capture-DR;;;;
0.740471300000000;Shift-DR;0x00;0x00;7;7
0.740481300000000;Exit1-DR;;;;
0.740482100000000;Update-DR;;;;
0.740843100000000;Select-DR-Scan;;;;
0.740844450000000;Capture-DR;;;;
0.740844600000000;Shift-DR;0x00;0x00;7;7
0.740846500000000;Exit1-DR;;;;
0.740847300000000;Update-DR;;;;
0.740848150000000;Select-DR-Scan;;;;
0.740849500000000;Capture-DR;;;;
0.740849650000000;Shift-DR;0x00;0x00;7;7
0.740851500000000;Exit1-DR;;;;
0.740852300000000;Update-DR;;;;
0.740853150000000;Select-DR-Scan;;;;
0.740854500000000;Capture-DR;;;;
0.740854650000000;Shift-DR;0x00;0x0E;7;7
0.740856550000000;Exit1-DR;;;;
0.740857350000000;Update-DR;;;;
0.740858200000000;Select-DR-Scan;;;;
0.740859550000000;Capture-DR;;;;
0.740859700000000;Shift-DR;0x00;0x06;7;7
0.740861600000000;Exit1-DR;;;;
0.740862450000000;Update-DR;;;;
0.740863300000000;Select-DR-Scan;;;;
0.740864550000000;Capture-DR;;;;
0.740864750000000;Shift-DR;0x00;0x00;7;7
0.740866600000000;Exit1-DR;;;;
0.740867450000000;Update-DR;;;;
0.740868300000000;Select-DR-Scan;;;;
0.740869550000000;Capture-DR;;;;
0.740869750000000;Shift-DR;0x00;0x00;7;7
0.740871600000000;Exit1-DR;;;;
0.740872450000000;Update-DR;;;;
0.740873250000000;Select-DR-Scan;;;;
0.740874550000000;Capture-DR;;;;
0.740874750000000;Shift-DR;0x00;0x0C;7;7
0.740876600000000;Exit1-DR;;;;
0.740877450000000;Update-DR;;;;
0.740914400000000;Select-DR-Scan;;;;
0.740915750000000;Capture-DR;;;;
0.740915900000000;Shift-DR;0x00;0x00;7;7
0.740917800000000;Exit1-DR;;;;
0.740918550000000;Update-DR;;;;
0.740919400000000;Select-DR-Scan;;;;
0.740920750000000;Capture-DR;;;;
0.740920900000000;Shift-DR;0x00;0x00;7;7
0.740922750000000;Exit1-DR;;;;
0.740923550000000;Update-DR;;;;
0.740924400000000;Select-DR-Scan;;;;
0.740925750000000;Capture-DR;;;;
0.740925900000000;Shift-DR;0x00;0x00;7;7
0.740927800000000;Exit1-DR;;;;
0.740928600000000;Update-DR;;;;
0.740929450000000;Select-DR-Scan;;;;
0.740930800000000;Capture-DR;;;;
0.740930950000000;Shift-DR;0x00;0x0E;7;7
0.740932800000000;Exit1-DR;;;;
0.740933600000000;Update-DR;;;;
0.740934450000000;Select-DR-Scan;;;;
0.740935800000000;Capture-DR;;;;
0.740935950000000;Shift-DR;0x00;0x06;7;7
0.740937800000000;Exit1-DR;;;;
0.740938650000000;Update-DR;;;;
0.740939500000000;Select-DR-Scan;;;;
0.740940850000000;Capture-DR;;;;
0.740941050000000;Shift-DR;0x00;0x08;7;7
0.740942900000000;Exit1-DR;;;;
0.740943750000000;Update-DR;;;;
0.740944550000000;Select-DR-Scan;;;;
0.740945950000000;Capture-DR;;;;
0.740946100000000;Shift-DR;0x00;0x04;7;7
0.740948000000000;Exit1-DR;;;;
0.740948800000000;Update-DR;;;;
0.740949650000000;Select-DR-Scan;;;;
0.740959350000000;Capture-DR;;;;
0.740959550000000;Shift-DR;0x00;0x00;7;7
0.740961400000000;Exit1-DR;;;;
0.740962250000000;Update-DR;;;;
0.740963050000000;Select-DR-Scan;;;;
0.740964400000000;Capture-DR;;;;
0.740964550000000;Shift-DR;0x00;0x00;7;7
