Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
0.096318250000000;Select-DR-Scan;;;;
0.096319500000000;Select-IR-Scan;;;;
0.096321312500000;Capture-IR;;;;
0.096321500000000;Shift-IR;0x00E;0x155;10;10
0.096327562500000;Exit1-IR;;;;
0.096328937500000;Update-IR;;;;
0.096330375000000;Select-DR-Scan;;;;
0.096332562500000;Capture-DR;;;;
0.096332687500000;Shift-DR;0x6040;0x0102;15;15
0.096336562500000;Exit1-DR;;;;
0.096338062500000;Update-DR;;;;
0.096339375000000;Select-DR-Scan;;;;
0.096340687500000;Select-IR-Scan;;;;
0.096342500000000;Capture-IR;;;;
0.096342687500000;Shift-IR;0x00C;0x155;10;10
0.096348750000000;Exit1-IR;;;;
0.096350062500000;Update-IR;;;;
0.096351437500000;Select-DR-Scan;;;;
0.096353187500000;Capture-DR;;;;
0.096353375000000;Shift-DR;0x000300;0x000006;23;23
0.096358812500000;Exit1-DR;;;;
0.096360125000000;Update-DR;;;;
0.197028187500000;Select-DR-Scan;;;;
0.197029437500000;Select-IR-Scan;;;;
0.197031312500000;Capture-IR;;;;
0.197031437500000;Shift-IR;0x00E;0x155;10;10
0.197037562500000;Exit1-IR;;;;
0.197038875000000;Update-IR;;;;
0.197040187500000;Select-DR-Scan;;;;
0.197042000000000;Capture-DR;;;;
0.197042187500000;Shift-DR;0x6040;0x0102;15;15
0.197045937500000;Exit1-DR;;;;
0.197047250000000;Update-DR;;;;
0.197048562500000;Select-DR-Scan;;;;
0.197049937500000;Select-IR-Scan;;;;
0.197051750000000;Capture-IR;;;;
0.197051937500000;Shift-IR;0x00C;0x155;10;10
0.197057937500000;Exit1-IR;;;;
0.197059312500000;Update-IR;;;;
0.197060625000000;Select-DR-Scan;;;;
0.197062437500000;Capture-DR;;;;
0.197062625000000;Shift-DR;0x000300;0x000006;23;23
0.197068062500000;Exit1-DR;;;;
0.197069375000000;Update-DR;;;;
0.297822125000000;Select-DR-Scan;;;;
0.297823437500000;Select-IR-Scan;;;;
0.297825250000000;Capture-IR;;;;
0.297825437500000;Shift-IR;0x00E;0x155;10;10
0.297831500000000;Exit1-IR;;;;
0.297832812500000;Update-IR;;;;
0.297834312500000;Select-DR-Scan;;;;
0.297836500000000;Capture-DR;;;;
0.297836687500000;Shift-DR;0x6040;0x0102;15;15
0.297840500000000;Exit1-DR;;;;
0.297842000000000;Update-DR;;;;
0.297843312500000;Select-DR-Scan;;;;
0.297844687500000;Select-IR-Scan;;;;
0.297846500000000;Capture-IR;;;;
0.297846687500000;Shift-IR;0x00C;0x155;10;10
0.297852687500000;Exit1-IR;;;;
0.297854062500000;Update-IR;;;;
0.297855375000000;Select-DR-Scan;;;;
0.297857187500000;Capture-DR;;;;
0.297857375000000;Shift-DR;0x000300;0x000006;23;23
0.297862812500000;Exit1-DR;;;;
0.297864125000000;Update-DR;;;;
0.399065500000000;Select-DR-Scan;;;;
0.399066750000000;Select-IR-Scan;;;;
0.399068562500000;Capture-IR;;;;
0.399068750000000;Shift-IR;0x00E;0x155;10;10
0.399074750000000;Exit1-IR;;;;
0.399076125000000;Update-IR;;;;
0.399077437500000;Select-DR-Scan;;;;
0.399079250000000;Capture-DR;;;;
0.399079375000000;Shift-DR;0x6040;0x0102;15;15
0.399083125000000;Exit1-DR;;;;
0.399084500000000;Update-DR;;;;
0.399085812500000;Select-DR-Scan;;;;
0.399087125000000;Select-IR-Scan;;;;
0.399089000000000;Capture-IR;;;;
0.399089125000000;Shift-IR;0x00C;0x155;10;10
0.399096062500000;Exit1-IR;;;;
0.399097750000000;Update-IR;;;;
0.399099375000000;Select-DR-Scan;;;;
0.399101562500000;Capture-DR;;;;
0.399101750000000;Shift-DR;0x000300;0x000006;23;23
0.399107375000000;Exit1-DR;;;;
0.399109062500000;Update-DR;;;;
0.501494812500000;Select-DR-Scan;;;;
0.501496125000000;Select-IR-Scan;;;;
0.501497937500000;Capture-IR;;;;
0.501498125000000;Shift-IR;0x00E;0x155;10;10
0.501504187500000;Exit1-IR;;;;
0.501505500000000;Update-IR;;;;
0.501507000000000;Select-DR-Scan;;;;
0.501509125000000;Capture-DR;;;;
0.501509312500000;Shift-DR;0x6040;0x0102;15;15
0.501513187500000;Exit1-DR;;;;
0.501514625000000;Update-DR;;;;
0.501516000000000;Select-DR-Scan;;;;
0.501517375000000;Select-IR-Scan;;;;
0.501519187500000;Capture-IR;;;;
0.501519375000000;Shift-IR;0x00C;0x155;10;10
0.501525375000000;Exit1-IR;;;;
0.501526750000000;Update-IR;;;;
0.501528062500000;Select-DR-Scan;;;;
0.501529875000000;Capture-DR;;;;
0.501530062500000;Shift-DR;0x000300;0x000006;23;23
0.501535500000000;Exit1-DR;;;;
0.501536750000000;Update-DR;;;;
0.602530875000000;Select-DR-Scan;;;;
0.602532125000000;Select-IR-Scan;;;;
0.602533937500000;Capture-IR;;;;
0.602534125000000;Shift-IR;0x00E;0x155;10;10
0.602540187500000;Exit1-IR;;;;
0.602541500000000;Update-IR;;;;
0.602543000000000;Select-DR-Scan;;;;
0.602545187500000;Capture-DR;;;;
0.602545375000000;Shift-DR;0x6040;0x0102;15;15
0.602549125000000;Exit1-DR;;;;
0.602550625000000;Update-DR;;;;
0.602552000000000;Select-DR-Scan;;;;
0.602553312500000;Select-IR-Scan;;;;
0.602555125000000;Capture-IR;;;;
0.602555312500000;Shift-IR;0x00C;0x155;10;10
0.602561375000000;Exit1-IR;;;;
0.602562750000000;Update-IR;;;;
0.602564000000000;Select-DR-Scan;;;;
0.602565875000000;Capture-DR;;;;
0.602566000000000;Shift-DR;0x000300;0x000006;23;23
0.602571437500000;Exit1-DR;;;;
0.602572750000000;Update-DR;;;;
0.704193312500000;Select-DR-Scan;;;;
0.704194562500000;Select-IR-Scan;;;;
0.704196375000000;Capture-IR;;;;
0.704196562500000;Shift-IR;0x3FFFE;0x3F955;18;18
0.704204312500000;Exit1-IR;;;;
0.704206000000000;Update-IR;;;;
0.704207625000000;Select-DR-Scan;;;;
0.704209312500000;Select-IR-Scan;;;;
0.704211500000000;Capture-IR;;;;
0.704211625000000;Shift-IR;0x00E;0x155;10;10
0.704217687500000;Exit1-IR;;;;
0.704219000000000;Update-IR;;;;
0.704220375000000;Select-DR-Scan;;;;
0.704222187500000;Capture-DR;;;;
0.704222375000000;Shift-DR;0x6040;0x0102;15;15
0.704226125000000;Exit1-DR;;;;
0.704227375000000;Update-DR;;;;
0.704228750000000;Select-DR-Scan;;;;
0.704230062500000;Select-IR-Scan;;;;
0.704231875000000;Capture-IR;;;;
0.704232062500000;Shift-IR;0x00C;0x155;10;10
0.704237875000000;Exit1-IR;;;;
0.704238750000000;Update-IR;;;;
0.704239562500000;Select-DR-Scan;;;;
0.704242312500000;Capture-DR;;;;
0.704242500000000;Shift-DR;0x000300;0x000006;23;23
0.704247750000000;Exit1-DR;;;;
0.704248562500000;Update-DR;;;;
0.805950187500000;Select-DR-Scan;;;;
0.805951437500000;Select-IR-Scan;;;;
0.805953312500000;Capture-IR;;;;
0.805953437500000;Shift-IR;0x00E;0x155;10;10
0.805959562500000;Exit1-IR;;;;
0.805960875000000;Update-IR;;;;
0.805962312500000;Select-DR-Scan;;;;
0.805964500000000;Capture-DR;;;;
0.805964687500000;Shift-DR;0x6040;0x0102;15;15
0.805968500000000;Exit1-DR;;;;
0.805970000000000;Update-DR;;;;
0.805971312500000;Select-DR-Scan;;;;
0.805972687500000;Select-IR-Scan;;;;
0.805974500000000;Capture-IR;;;;
0.805974687500000;Shift-IR;0x00C;0x155;10;10
0.805980687500000;Exit1-IR;;;;
0.805982062500000;Update-IR;;;;
0.805983375000000;Select-DR-Scan;;;;
0.805985187500000;Capture-DR;;;;
0.805985312500000;Shift-DR;0x000300;0x000006;23;23
0.805990750000000;Exit1-DR;;;;
0.805992062500000;Update-DR;;;;
0.907523000000000;Select-DR-Scan;;;;
0.907524250000000;Select-IR-Scan;;;;
0.907526062500000;Capture-IR;;;;
0.907526250000000;Shift-IR;0x00E;0x155;10;10
0.907532312500000;Exit1-IR;;;;
0.907533687500000;Update-IR;;;;
0.907535000000000;Select-DR-Scan;;;;
0.907536812500000;Capture-DR;;;;
0.907536937500000;Shift-DR;0x6040;0x0102;15;15
0.907540687500000;Exit1-DR;;;;
0.907542062500000;Update-DR;;;;
0.907543375000000;Select-DR-Scan;;;;
0.907544687500000;Select-IR-Scan;;;;
0.907546500000000;Capture-IR;;;;
0.907546687500000;Shift-IR;0x00C;0x155;10;10
0.907552750000000;Exit1-IR;;;;
0.907554062500000;Update-IR;;;;
0.907555437500000;Select-DR-Scan;;;;
0.907557250000000;Capture-DR;;;;
0.907557437500000;Shift-DR;0x000300;0x000006;23;23
0.907562812500000;Exit1-DR;;;;
0.907564187500000;Update-DR;;;;
1.008637937500000;Select-DR-Scan;;;;
1.008639187500000;Select-IR-Scan;;;;
1.008641062500000;Capture-IR;;;;
1.008641187500000;Shift-IR;0x00E;0x155;10;10
1.008647312500000;Exit1-IR;;;;
1.008648625000000;Update-IR;;;;
1.008650125000000;Select-DR-Scan;;;;
1.008652312500000;Capture-DR;;;;
1.008652437500000;Shift-DR;0x6040;0x0102;15;15
1.008656312500000;Exit1-DR;;;;
1.008657812500000;Update-DR;;;;
1.008659125000000;Select-DR-Scan;;;;
1.008660437500000;Select-IR-Scan;;;;
1.008662250000000;Capture-IR;;;;
1.008662437500000;Shift-IR;0x00C;0x155;10;10
1.008668437500000;Exit1-IR;;;;
1.008669812500000;Update-IR;;;;
1.008671125000000;Select-DR-Scan;;;;
1.008673000000000;Capture-DR;;;;
1.008673187500000;Shift-DR;0x000300;0x000006;23;23
1.008678562500000;Exit1-DR;;;;
1.008679875000000;Update-DR;;;;
1.109784312500000;Select-DR-Scan;;;;
1.109785562500000;Select-IR-Scan;;;;
1.109787312500000;Capture-IR;;;;
1.109787500000000;Shift-IR;0x00E;0x155;10;10
1.109793625000000;Exit1-IR;;;;
1.109794937500000;Update-IR;;;;
1.109796437500000;Select-DR-Scan;;;;
1.109798562500000;Capture-DR;;;;
1.109798750000000;Shift-DR;0x6040;0x0102;15;15
1.109802562500000;Exit1-DR;;;;
1.109804062500000;Update-DR;;;;
1.109805437500000;Select-DR-Scan;;;;
1.109806750000000;Select-IR-Scan;;;;
1.109808562500000;Capture-IR;;;;
1.109808687500000;Shift-IR;0x00C;0x155;10;10
1.109814812500000;Exit1-IR;;;;
1.109816125000000;Update-IR;;;;
1.109817437500000;Select-DR-Scan;;;;
1.109819312500000;Capture-DR;;;;
1.109819437500000;Shift-DR;0x000300;0x000006;23;23
1.109824812500000;Exit1-DR;;;;
1.109826187500000;Update-DR;;;;
1.211140375000000;Select-DR-Scan;;;;
1.211141625000000;Select-IR-Scan;;;;
1.211143437500000;Capture-IR;;;;
1.211143625000000;Shift-IR;0x00E;0x155;10;10
1.211149687500000;Exit1-IR;;;;
1.211151062500000;Update-IR;;;;
1.211152562500000;Select-DR-Scan;;;;
1.211154687500000;Capture-DR;;;;
1.211154875000000;Shift-DR;0x6040;0x0102;15;15
1.211158687500000;Exit1-DR;;;;
1.211160187500000;Update-DR;;;;
1.211161500000000;Select-DR-Scan;;;;
1.211162812500000;Select-IR-Scan;;;;
1.211164687500000;Capture-IR;;;;
1.211164812500000;Shift-IR;0x00C;0x155;10;10
1.211170875000000;Exit1-IR;;;;
1.211172187500000;Update-IR;;;;
1.211173562500000;Select-DR-Scan;;;;
1.211175375000000;Capture-DR;;;;
1.211175562500000;Shift-DR;0x000300;0x000006;23;23
1.211180937500000;Exit1-DR;;;;
1.211182250000000;Update-DR;;;;
1.312141000000000;Select-DR-Scan;;;;
1.312142250000000;Select-IR-Scan;;;;
1.312144062500000;Capture-IR;;;;
1.312144250000000;Shift-IR;0x00E;0x155;10;10
1.312150312500000;Exit1-IR;;;;
1.312151687500000;Update-IR;;;;
1.312153187500000;Select-DR-Scan;;;;
1.312155312500000;Capture-DR;;;;
1.312155500000000;Shift-DR;0x6040;0x0102;15;15
1.312159312500000;Exit1-DR;;;;
1.312160812500000;Update-DR;;;;
1.312162187500000;Select-DR-Scan;;;;
1.312163500000000;Select-IR-Scan;;;;
1.312165312500000;Capture-IR;;;;
1.312165500000000;Shift-IR;0x00C;0x155;10;10
1.312171562500000;Exit1-IR;;;;
1.312172937500000;Update-IR;;;;
1.312174250000000;Select-DR-Scan;;;;
1.312176062500000;Capture-DR;;;;
1.312176187500000;Shift-DR;0x000300;0x000006;23;23
1.312181625000000;Exit1-DR;;;;
1.312182937500000;Update-DR;;;;
1.413659500000000;Select-DR-Scan;;;;
1.413660750000000;Select-IR-Scan;;;;
1.413662500000000;Capture-IR;;;;
1.413662687500000;Shift-IR;0x00E;0x155;10;10
1.413668812500000;Exit1-IR;;;;
1.413670125000000;Update-IR;;;;
1.413671625000000;Select-DR-Scan;;;;
1.413673750000000;Capture-DR;;;;
1.413673937500000;Shift-DR;0x6040;0x0102;15;15
1.413677750000000;Exit1-DR;;;;
1.413679250000000;Update-DR;;;;
1.413680625000000;Select-DR-Scan;;;;
1.413681937500000;Select-IR-Scan;;;;
1.413683750000000;Capture-IR;;;;
1.413683937500000;Shift-IR;0x00C;0x155;10;10
1.413690000000000;Exit1-IR;;;;
1.413691312500000;Update-IR;;;;
1.413692625000000;Select-DR-Scan;;;;
1.413694437500000;Capture-DR;;;;
1.413694625000000;Shift-DR;0x000300;0x000006;23;23
1.413700062500000;Exit1-DR;;;;
1.413701375000000;Update-DR;;;;
1.514699437500000;Select-DR-Scan;;;;
1.514700687500000;Select-IR-Scan;;;;
1.514702500000000;Capture-IR;;;;
1.514702625000000;Shift-IR;0x00E;0x155;10;10
1.514708750000000;Exit1-IR;;;;
1.514710062500000;Update-IR;;;;
1.514711625000000;Select-DR-Scan;;;;
1.514713750000000;Capture-DR;;;;
1.514713937500000;Shift-DR;0x6040;0x0102;15;15
1.514717750000000;Exit1-DR;;;;
1.514719250000000;Update-DR;;;;
1.514720562500000;Select-DR-Scan;;;;
1.514721875000000;Select-IR-Scan;;;;
1.514723750000000;Capture-IR;;;;
1.514723875000000;Shift-IR;0x00C;0x155;10;10
1.514730000000000;Exit1-IR;;;;
1.514731312500000;Update-IR;;;;
1.514732625000000;Select-DR-Scan;;;;
1.514734437500000;Capture-DR;;;;
1.514734625000000;Shift-DR;0x000300;0x000006;23;23
1.514740000000000;Exit1-DR;;;;
1.514741375000000;Update-DR;;;;
1.615795875000000;Select-DR-Scan;;;;
1.615797125000000;Select-IR-Scan;;;;
1.615799000000000;Capture-IR;;;;
1.615799125000000;Shift-IR;0x00E;0x155;10;10
1.615805187500000;Exit1-IR;;;;
1.615806500000000;Update-IR;;;;
1.615808125000000;Select-DR-Scan;;;;
1.615810250000000;Capture-DR;;;;
1.615810437500000;Shift-DR;0x6040;0x0102;15;15
1.615814250000000;Exit1-DR;;;;
1.615815750000000;Update-DR;;;;
1.615817000000000;Select-DR-Scan;;;;
1.615818375000000;Select-IR-Scan;;;;
1.615820187500000;Capture-IR;;;;
1.615820375000000;Shift-IR;0x00C;0x155;10;10
1.615826437500000;Exit1-IR;;;;
1.615827750000000;Update-IR;;;;
1.615829125000000;Select-DR-Scan;;;;
1.615830937500000;Capture-DR;;;;
1.615831125000000;Shift-DR;0x000300;0x000006;23;23
1.615836500000000;Exit1-DR;;;;
1.615837812500000;Update-DR;;;;
1.716892312500000;Select-DR-Scan;;;;
1.716893625000000;Select-IR-Scan;;;;
1.716895437500000;Capture-IR;;;;
1.716895625000000;Shift-IR;0x3FFFE;0x3F955;18;18
1.716903375000000;Exit1-IR;;;;
1.716905000000000;Update-IR;;;;
1.716906625000000;Select-DR-Scan;;;;
1.716908312500000;Select-IR-Scan;;;;
1.716910500000000;Capture-IR;;;;
1.716910625000000;Shift-IR;0x00E;0x155;10;10
1.716916750000000;Exit1-IR;;;;
1.716918062500000;Update-IR;;;;
1.716919375000000;Select-DR-Scan;;;;
1.716921187500000;Capture-DR;;;;
1.716921375000000;Shift-DR;0x6040;0x0102;15;15
1.716925125000000;Exit1-DR;;;;
1.716926437500000;Update-DR;;;;
1.716927750000000;Select-DR-Scan;;;;
1.716929125000000;Select-IR-Scan;;;;
1.716930937500000;Capture-IR;;;;
1.716931125000000;Shift-IR;0x00C;0x155;10;10
1.716936875000000;Exit1-IR;;;;
1.716937750000000;Update-IR;;;;
1.716938562500000;Select-DR-Scan;;;;
1.716940312500000;Capture-DR;;;;
1.716940500000000;Shift-DR;0x000300;0x000006;23;23
1.716945750000000;Exit1-DR;;;;
1.716946562500000;Update-DR;;;;
1.818563437500000;Select-DR-Scan;;;;
1.818564687500000;Select-IR-Scan;;;;
1.818566500000000;Capture-IR;;;;
1.818566625000000;Shift-IR;0x00E;0x155;10;10
1.818572750000000;Exit1-IR;;;;
1.818574125000000;Update-IR;;;;
1.818575562500000;Select-DR-Scan;;;;
1.818577750000000;Capture-DR;;;;
1.818577875000000;Shift-DR;0x6040;0x0102;15;15
1.818581750000000;Exit1-DR;;;;
1.818583250000000;Update-DR;;;;
1.818584562500000;Select-DR-Scan;;;;
1.818585875000000;Select-IR-Scan;;;;
1.818587750000000;Capture-IR;;;;
1.818587875000000;Shift-IR;0x00C;0x155;10;10
1.818593937500000;Exit1-IR;;;;
1.818595250000000;Update-IR;;;;
1.818596625000000;Select-DR-Scan;;;;
1.818598437500000;Capture-DR;;;;
1.818598625000000;Shift-DR;0x000300;0x000006;23;23
1.818604000000000;Exit1-DR;;;;
1.818605312500000;Update-DR;;;;
1.921145062500000;Select-DR-Scan;;;;
1.921146312500000;Select-IR-Scan;;;;
1.921148125000000;Capture-IR;;;;
1.921148312500000;Shift-IR;0x00E;0x155;10;10
1.921154375000000;Exit1-IR;;;;
1.921155687500000;Update-IR;;;;
1.921157187500000;Select-DR-Scan;;;;
1.921159375000000;Capture-DR;;;;
