Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
2.637796625000000;Select-DR-Scan;;;;
2.637797937500000;Select-IR-Scan;;;;
2.637799250000000;Test-Logic-Reset;;;;
2.637804562500000;Run-Test/Idle;;;;
2.637805937500000;Select-DR-Scan;;;;
2.637807750000000;Capture-DR;;;;
2.637807937500000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
2.638114375000000;Exit1-DR;;;;
2.638115625000000;Update-DR;;;;
2.638116937500000;Select-DR-Scan;;;;
2.638118312500000;Select-IR-Scan;;;;
2.638120125000000;Capture-IR;;;;
2.638120312500000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
2.638430125000000;Exit1-IR;;;;
2.638431375000000;Update-IR;;;;
2.638432750000000;Select-DR-Scan;;;;
2.638434062500000;Select-IR-Scan;;;;
2.638435875000000;Capture-IR;;;;
2.638436062500000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
2.638736375000000;Exit1-IR;;;;
2.638737625000000;Update-IR;;;;
2.638738937500000;Select-DR-Scan;;;;
2.638740750000000;Capture-DR;;;;
2.638740937500000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
2.640014625000000;Exit1-DR;;;;
2.640015875000000;Update-DR;;;;
2.640017187500000;Select-DR-Scan;;;;
2.640018500000000;Select-IR-Scan;;;;
2.640020375000000;Capture-IR;;;;
2.640020500000000;Shift-IR;0x3FF;0x155;10;10
2.640026625000000;Exit1-IR;;;;
2.640027875000000;Update-IR;;;;
2.640029250000000;Select-DR-Scan;;;;
2.640031062500000;Capture-DR;;;;
2.640031250000000;Shift-DR;0x00;0x00;7;7
2.640033312500000;Exit1-DR;;;;
2.640034625000000;Update-DR;;;;
2.640501750000000;Select-DR-Scan;;;;
2.640503000000000;Select-IR-Scan;;;;
2.640504812500000;Capture-IR;;;;
2.640505000000000;Shift-IR;0x3FFFE;0x3F955;18;18
2.640512687500000;Exit1-IR;;;;
2.640514000000000;Update-IR;;;;
2.641329625000000;Select-DR-Scan;;;;
2.641330437500000;Select-IR-Scan;;;;
2.641331750000000;Capture-IR;;;;
2.641331937500000;Shift-IR;0x00E;0x155;10;10
2.641336375000000;Exit1-IR;;;;
2.641337187500000;Update-IR;;;;
2.641338000000000;Select-DR-Scan;;;;
2.641339375000000;Capture-DR;;;;
2.641339500000000;Shift-DR;[0x0000000000000000], [0x0000000000000040], [0x00];[0x0000000000000100], [0x0000000000010000], [0x00];135;135
2.641368000000000;Exit1-DR;;;;
2.641368875000000;Update-DR;;;;
2.641369687500000;Select-DR-Scan;;;;
2.641370500000000;Select-IR-Scan;;;;
2.641371875000000;Capture-IR;;;;
2.641372000000000;Shift-IR;0x00C;0x155;10;10
2.641376375000000;Exit1-IR;;;;
2.641377187500000;Update-IR;;;;
2.641378000000000;Select-DR-Scan;;;;
2.641379375000000;Capture-DR;;;;
2.641379500000000;Shift-DR;0x00;0x08;7;7
