Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
3.407549800000000;Select-DR-Scan;;;;
3.407551050000000;Select-IR-Scan;;;;
3.407552350000000;Test-Logic-Reset;;;;
3.407557700000000;Run-Test/Idle;;;;
3.407559050000000;Select-DR-Scan;;;;
3.407560850000000;Capture-DR;;;;
3.407561000000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.407784200000000;Exit1-DR;;;;
3.407785450000000;Update-DR;;;;
3.407786800000000;Select-DR-Scan;;;;
3.407788100000000;Select-IR-Scan;;;;
3.407789950000000;Capture-IR;;;;
3.407790100000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.407992400000000;Exit1-IR;;;;
3.407993700000000;Update-IR;;;;
3.407995050000000;Select-DR-Scan;;;;
3.407996350000000;Select-IR-Scan;;;;
3.407998150000000;Capture-IR;;;;
3.407998350000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.409389900000000;Exit1-IR;;;;
3.409391150000000;Update-IR;;;;
3.409392500000000;Select-DR-Scan;;;;
3.409394300000000;Capture-DR;;;;
3.409394450000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.409731450000000;Exit1-DR;;;;
3.409732700000000;Update-DR;;;;
3.409734050000000;Select-DR-Scan;;;;
3.409735350000000;Select-IR-Scan;;;;
3.409737200000000;Capture-IR;;;;
3.409737350000000;Shift-IR;0x3FF;0x155;10;10
3.409743400000000;Exit1-IR;;;;
3.409744750000000;Update-IR;;;;
3.409746100000000;Select-DR-Scan;;;;
3.409747900000000;Capture-DR;;;;
3.409748100000000;Shift-DR;0x00;0x00;7;7
3.409750100000000;Exit1-DR;;;;
3.409751450000000;Update-DR;;;;
3.410618850000000;Select-DR-Scan;;;;
3.410620050000000;Select-IR-Scan;;;;
3.410621850000000;Capture-IR;;;;
3.410622050000000;Shift-IR;0x3FFFE;0x3F955;18;18
3.410629700000000;Exit1-IR;;;;
3.410631050000000;Update-IR;;;;
3.414140950000000;Select-DR-Scan;;;;
3.414141800000000;Select-IR-Scan;;;;
3.414143100000000;Capture-IR;;;;
3.414143300000000;Shift-IR;0x00E;0x155;10;10
3.414147600000000;Exit1-IR;;;;
3.414148450000000;Update-IR;;;;
3.414149300000000;Select-DR-Scan;;;;
3.414150600000000;Capture-DR;;;;
3.414150800000000;Shift-DR;[0x0000000000000000], [0x0000000000000040], [0x00];[0x0000000000000100], [0x0000000000010000], [0x00];135;135
3.414179350000000;Exit1-DR;;;;
3.414180200000000;Update-DR;;;;
3.414181050000000;Select-DR-Scan;;;;
3.414181850000000;Select-IR-Scan;;;;
3.414183200000000;Capture-IR;;;;
3.414183350000000;Shift-IR;0x00C;0x155;10;10
3.414187700000000;Exit1-IR;;;;
3.414188550000000;Update-IR;;;;
3.414189350000000;Select-DR-Scan;;;;
3.414190700000000;Capture-DR;;;;
3.414190850000000;Shift-DR;0x00;0x08;7;7
3.414221450000000;Exit1-DR;;;;
3.414222250000000;Update-DR;;;;
3.414223050000000;Select-DR-Scan;;;;
3.414224400000000;Capture-DR;;;;
3.414224550000000;Shift-DR;0x00;0x00;7;7
3.414226400000000;Exit1-DR;;;;
3.414227250000000;Update-DR;;;;
3.414228050000000;Select-DR-Scan;;;;
3.414229400000000;Capture-DR;;;;
3.414229550000000;Shift-DR;0x00;0x0E;7;7
3.414231500000000;Exit1-DR;;;;
3.414232300000000;Update-DR;;;;
3.414233100000000;Select-DR-Scan;;;;
3.414234450000000;Capture-DR;;;;
3.414234600000000;Shift-DR;0x00;0x06;7;7
3.414236450000000;Exit1-DR;;;;
3.414237300000000;Update-DR;;;;
3.414238100000000;Select-DR-Scan;;;;
3.414239450000000;Capture-DR;;;;
3.414239600000000;Shift-DR;0x00;0x00;7;7
3.414241500000000;Exit1-DR;;;;
3.414242300000000;Update-DR;;;;
3.414243150000000;Select-DR-Scan;;;;
3.414244550000000;Capture-DR;;;;
3.414244700000000;Shift-DR;0x00;0x01;7;7
3.414246550000000;Exit1-DR;;;;
3.414247350000000;Update-DR;;;;
3.414248200000000;Select-DR-Scan;;;;
3.414249550000000;Capture-DR;;;;
3.414249700000000;Shift-DR;0x00;0x08;7;7
3.414251600000000;Exit1-DR;;;;
3.414252450000000;Update-DR;;;;
3.414253300000000;Select-DR-Scan;;;;
3.414254600000000;Capture-DR;;;;
3.414254750000000;Shift-DR;0x00;0x00;7;7
3.414258350000000;Exit1-DR;;;;
3.414259200000000;Update-DR;;;;
3.415008850000000;Select-DR-Scan;;;;
3.415010250000000;Capture-DR;;;;
3.415010400000000;Shift-DR;0x00;0x00;7;7
3.415012250000000;Exit1-DR;;;;
3.415013100000000;Update-DR;;;;
3.415013950000000;Select-DR-Scan;;;;
3.415015250000000;Capture-DR;;;;
3.415015450000000;Shift-DR;0x00;0x00;7;7
3.415017250000000;Exit1-DR;;;;
3.415018100000000;Update-DR;;;;
3.415018950000000;Select-DR-Scan;;;;
3.415020250000000;Capture-DR;;;;
3.415020450000000;Shift-DR;0x00;0x0E;7;7
3.415022350000000;Exit1-DR;;;;
3.415023200000000;Update-DR;;;;
3.415024000000000;Select-DR-Scan;;;;
3.415025300000000;Capture-DR;;;;
3.415025500000000;Shift-DR;0x00;0x06;7;7
3.415027300000000;Exit1-DR;;;;
3.415028150000000;Update-DR;;;;
3.415029000000000;Select-DR-Scan;;;;
3.415030300000000;Capture-DR;;;;
3.415030500000000;Shift-DR;0x00;0x00;7;7
3.415032400000000;Exit1-DR;;;;
3.415033250000000;Update-DR;;;;
3.415034050000000;Select-DR-Scan;;;;
3.415035350000000;Capture-DR;;;;
3.415035500000000;Shift-DR;0x00;0x00;7;7
3.415037350000000;Exit1-DR;;;;
3.415038250000000;Update-DR;;;;
3.415039000000000;Select-DR-Scan;;;;
3.415040350000000;Capture-DR;;;;
3.415040500000000;Shift-DR;0x00;0x0C;7;7
3.415042400000000;Exit1-DR;;;;
3.415043250000000;Update-DR;;;;
3.415090000000000;Select-DR-Scan;;;;
3.415091350000000;Capture-DR;;;;
3.415091500000000;Shift-DR;0x00;0x00;7;7
3.415093450000000;Exit1-DR;;;;
3.415094250000000;Update-DR;;;;
3.415095050000000;Select-DR-Scan;;;;
3.415096400000000;Capture-DR;;;;
3.415096550000000;Shift-DR;0x00;0x00;7;7
3.415098400000000;Exit1-DR;;;;
3.415099250000000;Update-DR;;;;
3.415100050000000;Select-DR-Scan;;;;
3.415101400000000;Capture-DR;;;;
3.415101550000000;Shift-DR;0x00;0x00;7;7
3.415103450000000;Exit1-DR;;;;
3.415104250000000;Update-DR;;;;
3.415105100000000;Select-DR-Scan;;;;
3.415106450000000;Capture-DR;;;;
3.415106600000000;Shift-DR;0x00;0x0E;7;7
3.415108450000000;Exit1-DR;;;;
3.415109250000000;Update-DR;;;;
3.415110100000000;Select-DR-Scan;;;;
3.415111450000000;Capture-DR;;;;
3.415111600000000;Shift-DR;0x00;0x06;7;7
3.415113500000000;Exit1-DR;;;;
3.415114300000000;Update-DR;;;;
3.415115150000000;Select-DR-Scan;;;;
3.415116500000000;Capture-DR;;;;
3.415116650000000;Shift-DR;0x00;0x00;7;7
3.415118550000000;Exit1-DR;;;;
3.415119400000000;Update-DR;;;;
3.415120250000000;Select-DR-Scan;;;;
3.415121500000000;Capture-DR;;;;
3.415121700000000;Shift-DR;0x00;0x00;7;7
3.415123500000000;Exit1-DR;;;;
3.415124350000000;Update-DR;;;;
3.415125200000000;Select-DR-Scan;;;;
3.415140700000000;Capture-DR;;;;
3.415140850000000;Shift-DR;0x00;0x00;7;7
3.415142750000000;Exit1-DR;;;;
3.415143600000000;Update-DR;;;;
3.415144400000000;Select-DR-Scan;;;;
3.415145750000000;Capture-DR;;;;
3.415145900000000;Shift-DR;0x00;0x03;7;7
3.415147750000000;Exit1-DR;;;;
3.415148550000000;Update-DR;;;;
3.420777050000000;Select-DR-Scan;;;;
3.420778300000000;Select-IR-Scan;;;;
3.420780200000000;Capture-IR;;;;
3.420780350000000;Shift-IR;0x00E;0x155;10;10
3.420786400000000;Exit1-IR;;;;
3.420787700000000;Update-IR;;;;
3.420789200000000;Select-DR-Scan;;;;
3.420791400000000;Capture-DR;;;;
3.420791550000000;Shift-DR;0x2020;0x0000;15;15
3.420795350000000;Exit1-DR;;;;
3.420796850000000;Update-DR;;;;
3.420798200000000;Select-DR-Scan;;;;
3.420799500000000;Select-IR-Scan;;;;
3.420801350000000;Capture-IR;;;;
3.420801500000000;Shift-IR;0x00C;0x155;10;10
3.420807600000000;Exit1-IR;;;;
3.420808900000000;Update-IR;;;;
3.420810200000000;Select-DR-Scan;;;;
3.420812050000000;Capture-DR;;;;
3.420812200000000;Shift-DR;0x0000;0x0069;15;15
3.420815950000000;Exit1-DR;;;;
3.420817300000000;Update-DR;;;;
3.421095300000000;Select-DR-Scan;;;;
3.421096550000000;Select-IR-Scan;;;;
3.421098400000000;Capture-IR;;;;
3.421098550000000;Shift-IR;0x00E;0x155;10;10
3.421104550000000;Exit1-IR;;;;
3.421105900000000;Update-IR;;;;
3.421107200000000;Select-DR-Scan;;;;
3.421109050000000;Capture-DR;;;;
3.421109200000000;Shift-DR;0x2000;0x0101;15;15
3.421112950000000;Exit1-DR;;;;
3.421114250000000;Update-DR;;;;
3.421115600000000;Select-DR-Scan;;;;
3.421116950000000;Select-IR-Scan;;;;
3.421118700000000;Capture-IR;;;;
3.421118900000000;Shift-IR;0x00C;0x155;10;10
3.421124950000000;Exit1-IR;;;;
3.421126300000000;Update-IR;;;;
3.421127650000000;Select-DR-Scan;;;;
3.421129200000000;Capture-DR;;;;
3.421129400000000;Shift-DR;[0x0000000000000009], [0x0000000000000000];[0x0080200802008024], [0x2008020080200802];128;128
3.421157100000000;Exit1-DR;;;;
3.421157950000000;Update-DR;;;;
3.421529150000000;Select-DR-Scan;;;;
3.421530900000000;Capture-DR;;;;
3.421531100000000;Shift-DR;[0x0000000000000001], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0];[0x0080200802008024], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0];5123;5123
3.424094950000000;Exit1-DR;;;;
3.424096650000000;Update-DR;;;;
3.425803750000000;Select-DR-Scan;;;;
3.425805000000000;Capture-DR;;;;
3.425806350000000;Shift-DR;0x09;0x24;6;6
3.425814300000000;Exit1-DR;;;;
3.425815600000000;Update-DR;;;;
3.426376050000000;Select-DR-Scan;;;;
3.426377800000000;Capture-DR;;;;
3.426377950000000;Shift-DR;[0x0000000000000001], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0000000000000000], [0x0];[0x0080200802008024], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0080200802008020], [0x2008020080200802], [0x0200802008020080], [0x8020080200802008], [0x0802008020080200], [0x0];5123;5123
3.427511200000000;Exit1-DR;;;;
3.427512550000000;Update-DR;;;;
3.429730300000000;Select-DR-Scan;;;;
3.429731550000000;Capture-DR;;;;
3.429732850000000;Shift-DR;0x09;0x24;6;6
3.429740800000000;Exit1-DR;;;;
3.429742150000000;Update-DR;;;;
3.430198300000000;Select-DR-Scan;;;;
3.430200050000000;Capture-DR;;;;
