Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
3.588375200000000;Select-DR-Scan;;;;
3.588376450000000;Select-IR-Scan;;;;
3.588377800000000;Test-Logic-Reset;;;;
3.588383100000000;Run-Test/Idle;;;;
3.588384400000000;Select-DR-Scan;;;;
3.588386200000000;Capture-DR;;;;
3.588386400000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.588708450000000;Exit1-DR;;;;
3.588709700000000;Update-DR;;;;
3.588711000000000;Select-DR-Scan;;;;
3.588712350000000;Select-IR-Scan;;;;
3.588714200000000;Capture-IR;;;;
3.588714350000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.589043450000000;Exit1-IR;;;;
3.589044700000000;Update-IR;;;;
3.589046050000000;Select-DR-Scan;;;;
3.589047400000000;Select-IR-Scan;;;;
3.589049200000000;Capture-IR;;;;
3.589049400000000;Shift-IR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.593771800000000;Exit1-IR;;;;
3.593773050000000;Update-IR;;;;
3.593774350000000;Select-DR-Scan;;;;
3.593776150000000;Capture-DR;;;;
3.593776350000000;Shift-DR;[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
3.594616300000000;Exit1-DR;;;;
3.594617550000000;Update-DR;;;;
3.594618850000000;Select-DR-Scan;;;;
3.594620200000000;Select-IR-Scan;;;;
3.594622000000000;Capture-IR;;;;
3.594622150000000;Shift-IR;0x3FF;0x155;10;10
3.594628250000000;Exit1-IR;;;;
3.594629600000000;Update-IR;;;;
3.594630850000000;Select-DR-Scan;;;;
3.594632700000000;Capture-DR;;;;
3.594632850000000;Shift-DR;0x00;0x00;7;7
3.594634950000000;Exit1-DR;;;;
3.594636300000000;Update-DR;;;;
3.594985250000000;Select-DR-Scan;;;;
3.594986500000000;Select-IR-Scan;;;;
3.594988350000000;Capture-IR;;;;
3.594988500000000;Shift-IR;0x3FFFE;0x3F955;18;18
3.594996200000000;Exit1-IR;;;;
3.594997550000000;Update-IR;;;;
3.595402850000000;Select-DR-Scan;;;;
3.595403700000000;Select-IR-Scan;;;;
3.595405100000000;Capture-IR;;;;
3.595405250000000;Shift-IR;0x00E;0x155;10;10
3.595409600000000;Exit1-IR;;;;
3.595410450000000;Update-IR;;;;
3.595411350000000;Select-DR-Scan;;;;
3.595412600000000;Capture-DR;;;;
3.595412800000000;Shift-DR;[0x0000000000000000], [0x0000000000000040], [0x00];[0x0000000000000000], [0x0000000000000800], [0x00];135;135
3.595441300000000;Exit1-DR;;;;
3.595442150000000;Update-DR;;;;
3.595443000000000;Select-DR-Scan;;;;
3.595443850000000;Select-IR-Scan;;;;
3.595445100000000;Capture-IR;;;;
3.595445300000000;Shift-IR;0x00C;0x155;10;10
3.595449600000000;Exit1-IR;;;;
3.595450450000000;Update-IR;;;;
3.595451350000000;Select-DR-Scan;;;;
3.595452650000000;Capture-DR;;;;
3.595452850000000;Shift-DR;0x00;0x04;7;7
3.595484750000000;Exit1-DR;;;;
3.595485550000000;Update-DR;;;;
3.595486350000000;Select-DR-Scan;;;;
3.595487700000000;Capture-DR;;;;
3.595487850000000;Shift-DR;0x00;0x00;7;7
3.595489700000000;Exit1-DR;;;;
3.595490550000000;Update-DR;;;;
3.595491350000000;Select-DR-Scan;;;;
3.595492700000000;Capture-DR;;;;
3.595492850000000;Shift-DR;0x00;0x0E;7;7
3.595494750000000;Exit1-DR;;;;
3.595495600000000;Update-DR;;;;
3.595496400000000;Select-DR-Scan;;;;
3.595497750000000;Capture-DR;;;;
3.595497900000000;Shift-DR;0x00;0x06;7;7
3.595499750000000;Exit1-DR;;;;
3.595500600000000;Update-DR;;;;
3.595501400000000;Select-DR-Scan;;;;
3.595502750000000;Capture-DR;;;;
3.595502900000000;Shift-DR;0x00;0x08;7;7
3.595504800000000;Exit1-DR;;;;
3.595505600000000;Update-DR;;;;
3.595506450000000;Select-DR-Scan;;;;
3.595507800000000;Capture-DR;;;;
3.595507950000000;Shift-DR;0x00;0x00;7;7
3.595509850000000;Exit1-DR;;;;
3.595510700000000;Update-DR;;;;
3.595511550000000;Select-DR-Scan;;;;
3.595512850000000;Capture-DR;;;;
3.595513050000000;Shift-DR;0x00;0x08;7;7
3.595514850000000;Exit1-DR;;;;
3.595515700000000;Update-DR;;;;
3.595516550000000;Select-DR-Scan;;;;
3.595517850000000;Capture-DR;;;;
3.595518050000000;Shift-DR;0x00;0x00;7;7
3.595523700000000;Exit1-DR;;;;
3.595524550000000;Update-DR;;;;
3.595801950000000;Select-DR-Scan;;;;
3.595803700000000;Capture-DR;;;;
3.595803850000000;Shift-DR;0x00;0x00;7;7
3.595805950000000;Exit1-DR;;;;
3.595807250000000;Update-DR;;;;
3.595808550000000;Select-DR-Scan;;;;
3.595810400000000;Capture-DR;;;;
3.595810550000000;Shift-DR;0x00;0x00;7;7
3.595812650000000;Exit1-DR;;;;
3.595814000000000;Update-DR;;;;
3.595815300000000;Select-DR-Scan;;;;
3.595817100000000;Capture-DR;;;;
3.595817300000000;Shift-DR;0x00;0x0E;7;7
3.595819350000000;Exit1-DR;;;;
3.595820700000000;Update-DR;;;;
3.595822050000000;Select-DR-Scan;;;;
3.595823850000000;Capture-DR;;;;
3.595824050000000;Shift-DR;0x00;0x06;7;7
3.595826050000000;Exit1-DR;;;;
3.595827400000000;Update-DR;;;;
3.595828750000000;Select-DR-Scan;;;;
3.595830550000000;Capture-DR;;;;
3.595830750000000;Shift-DR;0x00;0x00;7;7
3.595832800000000;Exit1-DR;;;;
3.595834150000000;Update-DR;;;;
3.595835550000000;Select-DR-Scan;;;;
3.595837350000000;Capture-DR;;;;
3.595837550000000;Shift-DR;0x00;0x00;7;7
3.595839600000000;Exit1-DR;;;;
3.595840950000000;Update-DR;;;;
3.595842300000000;Select-DR-Scan;;;;
3.595844100000000;Capture-DR;;;;
3.595844300000000;Shift-DR;0x00;0x0C;7;7
3.595846350000000;Exit1-DR;;;;
3.595847700000000;Update-DR;;;;
3.595849150000000;Select-DR-Scan;;;;
3.595850800000000;Capture-DR;;;;
3.595851000000000;Shift-DR;0x00;0x00;7;7
3.595852800000000;Exit1-DR;;;;
3.595853650000000;Update-DR;;;;
3.596957050000000;Select-DR-Scan;;;;
3.596958300000000;Select-IR-Scan;;;;
3.596960050000000;Capture-IR;;;;
3.596960250000000;Shift-IR;0x00E;0x155;10;10
3.596966300000000;Exit1-IR;;;;
3.596967600000000;Update-IR;;;;
3.596968950000000;Select-DR-Scan;;;;
3.596970750000000;Capture-DR;;;;
3.596970900000000;Shift-DR;0x44;0x00;7;7
3.596973000000000;Exit1-DR;;;;
3.596974300000000;Update-DR;;;;
3.596975650000000;Select-DR-Scan;;;;
3.596977000000000;Select-IR-Scan;;;;
3.596978800000000;Capture-IR;;;;
3.596978950000000;Shift-IR;0x00C;0x155;10;10
3.596985050000000;Exit1-IR;;;;
3.596986350000000;Update-IR;;;;
3.596987700000000;Select-DR-Scan;;;;
3.596989550000000;Capture-DR;;;;
3.596989700000000;Shift-DR;0x0000;0x0066;15;15
3.596993400000000;Exit1-DR;;;;
3.596994750000000;Update-DR;;;;
3.597309000000000;Select-DR-Scan;;;;
3.597310250000000;Select-IR-Scan;;;;
3.597312050000000;Capture-IR;;;;
3.597312250000000;Shift-IR;0x00E;0x155;10;10
3.597318300000000;Exit1-IR;;;;
3.597319650000000;Update-IR;;;;
3.597321000000000;Select-DR-Scan;;;;
3.597322800000000;Capture-DR;;;;
3.597323000000000;Shift-DR;0x40;0x01;7;7
3.597325050000000;Exit1-DR;;;;
3.597326350000000;Update-DR;;;;
3.597327700000000;Select-DR-Scan;;;;
3.597329050000000;Select-IR-Scan;;;;
3.597330850000000;Capture-IR;;;;
3.597331050000000;Shift-IR;0x00C;0x155;10;10
3.597337050000000;Exit1-IR;;;;
3.597338400000000;Update-IR;;;;
3.597339750000000;Select-DR-Scan;;;;
3.597341550000000;Capture-DR;;;;
3.597341750000000;Shift-DR;[0x0000000000000009], [0x0000000000000000];[0x0080200802008024], [0x2008020080200802];128;128
3.597369800000000;Exit1-DR;;;;
3.597370650000000;Update-DR;;;;
3.597936200000000;Select-DR-Scan;;;;
3.597937950000000;Capture-DR;;;;
