Time [s];TAP state;TDI;TDO;TDIBitCount;TDOBitCount
0.000000000000000;Run-Test/Idle;;;;
1.101235900000000;Select-DR-Scan;;;;
1.101237200000000;Select-IR-Scan;;;;
1.101238500000000;Test-Logic-Reset;;;;
1.101243800000000;Run-Test/Idle;;;;
1.101245150000000;Select-DR-Scan;;;;
1.101246950000000;Capture-DR;;;;
1.101247150000000;Shift-DR;[0x0FECC0FF020B10DD], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.103523100000000;Exit1-DR;;;;
1.103524350000000;Update-DR;;;;
1.103525650000000;Select-DR-Scan;;;;
1.103526950000000;Select-IR-Scan;;;;
1.103528800000000;Capture-IR;;;;
1.103528950000000;Shift-IR;[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.103895800000000;Exit1-IR;;;;
1.103897050000000;Update-IR;;;;
1.103898400000000;Select-DR-Scan;;;;
1.103899700000000;Select-IR-Scan;;;;
1.103901550000000;Capture-IR;;;;
1.103901700000000;Shift-IR;[0xFFFFFC3FB303FD55], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.104237750000000;Exit1-IR;;;;
1.104239000000000;Update-IR;;;;
1.104240400000000;Select-DR-Scan;;;;
1.104242150000000;Capture-DR;;;;
1.104242350000000;Shift-DR;[0xFFFFFFFE1FD981FE], [0xFFFFFFFFFFFFFFFF], [0x1];[0xFFFFFFFF0FECC0FF], [0xFFFFFFFFFFFFFFFF], [0x1];129;129
1.104708200000000;Exit1-DR;;;;
1.104709450000000;Update-DR;;;;
1.104710800000000;Select-DR-Scan;;;;
1.104712150000000;Select-IR-Scan;;;;
1.104713950000000;Capture-IR;;;;
1.104714150000000;Shift-IR;0x155;0x3FF;10;10
1.104720150000000;Exit1-IR;;;;
1.104721500000000;Update-IR;;;;
1.104722850000000;Select-DR-Scan;;;;
1.104724650000000;Capture-DR;;;;
1.104724850000000;Shift-DR;0x00;0x00;7;7
1.104726900000000;Exit1-DR;;;;
1.104728200000000;Update-DR;;;;
1.105634750000000;Select-DR-Scan;;;;
1.105636000000000;Select-IR-Scan;;;;
1.105637800000000;Capture-IR;;;;
1.105637950000000;Shift-IR;0x3F955;0x3FFFE;18;18
1.105645650000000;Exit1-IR;;;;
1.105647000000000;Update-IR;;;;
1.107522650000000;Select-DR-Scan;;;;
1.107523500000000;Select-IR-Scan;;;;
1.107524850000000;Capture-IR;;;;
1.107525000000000;Shift-IR;0x155;0x00E;10;10
1.107529350000000;Exit1-IR;;;;
1.107530150000000;Update-IR;;;;
1.107530950000000;Select-DR-Scan;;;;
1.107532300000000;Capture-DR;;;;
1.107532450000000;Shift-DR;[0x0000000000000000], [0x0000000000002000], [0x00];[0x0000000000000000], [0x0000000000000040], [0x00];135;135
1.107561000000000;Exit1-DR;;;;
1.107561850000000;Update-DR;;;;
1.107562650000000;Select-DR-Scan;;;;
1.107563500000000;Select-IR-Scan;;;;
1.107564850000000;Capture-IR;;;;
1.107565000000000;Shift-IR;0x155;0x00C;10;10
1.107569350000000;Exit1-IR;;;;
1.107570150000000;Update-IR;;;;
1.107571000000000;Select-DR-Scan;;;;
1.107572350000000;Capture-DR;;;;
1.107572500000000;Shift-DR;0x05;0x00;7;7
1.107603150000000;Exit1-DR;;;;
1.107604000000000;Update-DR;;;;
1.107604850000000;Select-DR-Scan;;;;
1.107606150000000;Capture-DR;;;;
1.107606350000000;Shift-DR;0x00;0x00;7;7
1.107608250000000;Exit1-DR;;;;
1.107609050000000;Update-DR;;;;
1.107609850000000;Select-DR-Scan;;;;
1.107611200000000;Capture-DR;;;;
1.107611350000000;Shift-DR;0x0E;0x00;7;7
1.107613200000000;Exit1-DR;;;;
1.107614050000000;Update-DR;;;;
1.107614850000000;Select-DR-Scan;;;;
1.107616200000000;Capture-DR;;;;
1.107616350000000;Shift-DR;0x06;0x00;7;7
1.107618250000000;Exit1-DR;;;;
1.107619100000000;Update-DR;;;;
1.107619900000000;Select-DR-Scan;;;;
1.107621250000000;Capture-DR;;;;
1.107621400000000;Shift-DR;0x08;0x00;7;7
1.107623250000000;Exit1-DR;;;;
1.107624100000000;Update-DR;;;;
1.107624900000000;Select-DR-Scan;;;;
1.107626250000000;Capture-DR;;;;
1.107626400000000;Shift-DR;0x01;0x00;7;7
1.107628350000000;Exit1-DR;;;;
1.107629150000000;Update-DR;;;;
1.107630000000000;Select-DR-Scan;;;;
1.107631350000000;Capture-DR;;;;
1.107631500000000;Shift-DR;0x08;0x00;7;7
1.107633400000000;Exit1-DR;;;;
1.107634250000000;Update-DR;;;;
1.107635100000000;Select-DR-Scan;;;;
1.107636350000000;Capture-DR;;;;
1.107636550000000;Shift-DR;0x00;0x00;7;7
1.107638800000000;Exit1-DR;;;;
1.107639600000000;Update-DR;;;;
1.108093300000000;Select-DR-Scan;;;;
1.108094600000000;Capture-DR;;;;
1.108094800000000;Shift-DR;0x00;0x00;7;7
1.108096700000000;Exit1-DR;;;;
1.108097550000000;Update-DR;;;;
1.108098350000000;Select-DR-Scan;;;;
1.108099650000000;Capture-DR;;;;
1.108099850000000;Shift-DR;0x00;0x00;7;7
1.108101700000000;Exit1-DR;;;;
1.108102550000000;Update-DR;;;;
1.108103350000000;Select-DR-Scan;;;;
1.108104700000000;Capture-DR;;;;
1.108104850000000;Shift-DR;0x0E;0x00;7;7
1.108106800000000;Exit1-DR;;;;
1.108107600000000;Update-DR;;;;
1.108108400000000;Select-DR-Scan;;;;
1.108109750000000;Capture-DR;;;;
1.108109900000000;Shift-DR;0x06;0x00;7;7
1.108111750000000;Exit1-DR;;;;
1.108112600000000;Update-DR;;;;
1.108113400000000;Select-DR-Scan;;;;
1.108114750000000;Capture-DR;;;;
1.108114900000000;Shift-DR;0x00;0x00;7;7
1.108116800000000;Exit1-DR;;;;
1.108117600000000;Update-DR;;;;
1.108118450000000;Select-DR-Scan;;;;
1.108119800000000;Capture-DR;;;;
1.108119950000000;Shift-DR;0x00;0x00;7;7
1.108121800000000;Exit1-DR;;;;
1.108122600000000;Update-DR;;;;
1.108123450000000;Select-DR-Scan;;;;
1.108124800000000;Capture-DR;;;;
1.108124950000000;Shift-DR;0x0C;0x00;7;7
1.108126850000000;Exit1-DR;;;;
1.108127650000000;Update-DR;;;;
1.108180100000000;Select-DR-Scan;;;;
1.108181400000000;Capture-DR;;;;
1.108181600000000;Shift-DR;0x00;0x00;7;7
1.108183400000000;Exit1-DR;;;;
1.108184250000000;Update-DR;;;;
1.108185100000000;Select-DR-Scan;;;;
1.108186400000000;Capture-DR;;;;
1.108186600000000;Shift-DR;0x01;0x00;7;7
1.108188500000000;Exit1-DR;;;;
1.108189350000000;Update-DR;;;;
1.108190100000000;Select-DR-Scan;;;;
1.108191450000000;Capture-DR;;;;
1.108191600000000;Shift-DR;0x00;0x00;7;7
1.108193450000000;Exit1-DR;;;;
1.108194300000000;Update-DR;;;;
1.108195100000000;Select-DR-Scan;;;;
1.108196450000000;Capture-DR;;;;
1.108196600000000;Shift-DR;0x0E;0x00;7;7
1.108198550000000;Exit1-DR;;;;
1.108199350000000;Update-DR;;;;
1.108200200000000;Select-DR-Scan;;;;
1.108201550000000;Capture-DR;;;;
1.108201700000000;Shift-DR;0x06;0x00;7;7
1.108203600000000;Exit1-DR;;;;
1.108204450000000;Update-DR;;;;
1.108205300000000;Select-DR-Scan;;;;
1.108206600000000;Capture-DR;;;;
1.108206800000000;Shift-DR;0x00;0x00;7;7
1.108208700000000;Exit1-DR;;;;
1.108209550000000;Update-DR;;;;
1.108210350000000;Select-DR-Scan;;;;
1.108211700000000;Capture-DR;;;;
1.108211850000000;Shift-DR;0x00;0x00;7;7
1.108213700000000;Exit1-DR;;;;
1.108214550000000;Update-DR;;;;
1.108215350000000;Select-DR-Scan;;;;
1.108251700000000;Capture-DR;;;;
1.108251850000000;Shift-DR;0x0C;0x00;7;7
1.108253800000000;Exit1-DR;;;;
1.108254600000000;Update-DR;;;;
1.108255400000000;Select-DR-Scan;;;;
1.108256750000000;Capture-DR;;;;
1.108256900000000;Shift-DR;0x00;0x00;7;7
1.108258750000000;Exit1-DR;;;;
1.108259600000000;Update-DR;;;;
1.108260400000000;Select-DR-Scan;;;;
1.108261750000000;Capture-DR;;;;
1.108261900000000;Shift-DR;0x02;0x00;7;7
1.108263800000000;Exit1-DR;;;;
1.108264600000000;Update-DR;;;;
1.108265450000000;Select-DR-Scan;;;;
1.108266800000000;Capture-DR;;;;
1.108266950000000;Shift-DR;0x00;0x00;7;7
1.108268800000000;Exit1-DR;;;;
1.108269600000000;Update-DR;;;;
1.108270450000000;Select-DR-Scan;;;;
1.108271800000000;Capture-DR;;;;
1.108271950000000;Shift-DR;0x0E;0x00;7;7
1.108273850000000;Exit1-DR;;;;
1.108274650000000;Update-DR;;;;
1.108275500000000;Select-DR-Scan;;;;
1.108276850000000;Capture-DR;;;;
1.108277000000000;Shift-DR;0x06;0x00;7;7
1.108278850000000;Exit1-DR;;;;
1.108279700000000;Update-DR;;;;
1.108280550000000;Select-DR-Scan;;;;
1.108281850000000;Capture-DR;;;;
1.108282000000000;Shift-DR;0x00;0x00;7;7
1.108283850000000;Exit1-DR;;;;
1.108284700000000;Update-DR;;;;
1.108285550000000;Select-DR-Scan;;;;
1.108303000000000;Capture-DR;;;;
1.108303150000000;Shift-DR;0x00;0x00;7;7
1.108305000000000;Exit1-DR;;;;
1.108305850000000;Update-DR;;;;
1.108306650000000;Select-DR-Scan;;;;
1.108308000000000;Capture-DR;;;;
1.108308150000000;Shift-DR;0x0C;0x00;7;7
1.108310000000000;Exit1-DR;;;;
1.108310850000000;Update-DR;;;;
1.108311700000000;Select-DR-Scan;;;;
1.108313050000000;Capture-DR;;;;
1.108313200000000;Shift-DR;0x00;0x00;7;7
1.108315100000000;Exit1-DR;;;;
1.108315900000000;Update-DR;;;;
1.111531550000000;Select-DR-Scan;;;;
1.111532800000000;Select-IR-Scan;;;;
1.111534550000000;Capture-IR;;;;
1.111534750000000;Shift-IR;0x155;0x00E;10;10
1.111540800000000;Exit1-IR;;;;
1.111542100000000;Update-IR;;;;
